hit_count,greek,english
474,αυταπάτη,illusion
474,τραβηγμένο,pulled
474,πετυχημένος,successful
474,ραγισμένη,cracked
474,εικονική,virtual
474,ένορκη,sword
474,γκρουμ,groume
474,ουλίσες,ulishes
474,προβολέα,projector
474,συσπάσεις,contractions
474,harris,Harris
474,μάικλς,Michael
474,ύπαρχε,existence
474,αγγλια,England
474,μάντισσα,fortune teller
474,στέρεο,solid
474,εισοδήματος,income
474,beth,Beth
474,δημιουργικός,creative
474,λέκτερ,lccter
474,αμπιγκέιλ,Abigale
474,ξεκουράζεσαι,you rest
474,ken,Ken
473,ός,om
473,πραγματι,actually
473,κορφή,summit
473,ενεργοποιήστε,turn on
473,χιλιοστά,millimeters
473,ουκρανία,Ukraine
473,ίσχυε,was in force
473,παλ,OLD
473,γρίπης,flu
473,κοιμόμασταν,We were asleep
473,ονομάζεσαι,You are called
473,ημίν,half
473,τσουνγκ,tunig
473,διάφραγμα,diaphragm
473,διαταγες,orders
473,ξεπέτα,unprofessional
473,παρατήστε,give up
473,μπαίνοντας,getting into
473,κινηματογραφική,cinematic
473,σβεν,Sven
473,ηθοποιού,actress
473,κάνας,canna
473,λοταρία,raffle
473,καραγκιόζης,karagioz
473,γλυκές,sweet
473,συχνα,often
473,κρανία,skulls
473,έμοιαζες,You looked like
473,βάλιουμ,vulneium
473,αγωνίζομαι,struggle
473,αρτηριακή,arterial
473,νάσαι,there you are
473,las,las
473,καρφώνει,nailed
473,προσκάλεσες,you invited
473,διαπίστωσα,found out
473,ουσιαστικό,substantive
473,σταυρού,cross
473,ιούδας,Judah
473,μίμηση,imitation
473,μπεζ,beige
473,πειραματόζωα,laboratory animals
473,τελειως,completely
473,προηγούμενης,precedent
473,ωμά,raw
473,ρέινς,Reins
473,ρωτησω,ask
472,ένα-ένα,one by one
472,natasakke,Natasakke
472,επομενο,Next
472,καγκουρό,kangaroo
472,προσπέρασε,overtaken
472,στάρλινγκ,starling
472,ορκιζομαι,swear
472,αδέσποτο,stray
472,στειλε,send
472,απολύθηκες,were fired
472,πόροι,resources
472,τζίμπο,Jimbo
472,νίνο,Nino
472,χαλια,rugs
472,πνίξεις,drowning
472,υποκρίνομαι,pretend
472,last,last
472,τσιμπήσω,sting
472,μπρίστοου,Bristou
472,στοιχημάτων,betting
472,παντρευόσουν,marry
472,χτένα,comb
472,κερασάκι,icing
472,αντίθετος,contrary
472,μπόχα,boho
472,πλήρωσέ,pay
472,τζένινγκς,Jennings
472,τραγουδιστές,singers
472,συνοδηγού,co -driver
472,ηγεμονία,hegemony
472,κίλιαν,Kilian
472,κάστορα,beaver
472,απορρίψω,reject
472,οσάμα,Osama
472,μηχανη,machine
472,επαναστατικό,revolutionary
472,κατάρες,curses
472,απρόσμενη,unexpected
472,διαλυμένο,dissolved
471,γκίσμπορν,Gisborn
471,χτίσαμε,we built
471,sandy,Sandy
471,ανήσυχοι,restless
471,ρόλων,roles
471,χορηγία,sponsorship
471,εμεινε,stayed
471,κατηγόρησαν,they accused
471,ροτζ,rod
471,επαγρύπνηση,vigilance
471,θετικές,positive
471,βαλέρια,Valeria
471,ουδέτερο,neutral
471,γκούντμαν,Goodman
471,αγροτική,rural
471,πάστα,paste
471,σχηματίζουν,form
471,cuddy,cuddy
471,πάλεψες,you struggled
471,ταμάρα,tamara
471,αντικαταστάτρια,replacement
471,κύριός,Mr
471,γλυκούλη,sweet
471,αυτοκρατορική,imperial
471,εκδικητής,avenger
471,συμφωνήσετε,agree
471,οπτικά,optically
471,ζωγράφισες,you painted
471,βρωμιάρα,dirty
471,θαλασσώσεις,sea
471,πιστεψω,believe
471,λάνκαστερ,Lancaster
471,juan,juan
471,κοντρόλ,control
471,σίδηρο,iron
471,υγρού,humid
471,κόκα-κόλα,Coca Cola
471,εργαζόμενο,worker
470,εορτασμό,celebration
470,μειώσεις,reductions
470,αλμπερτ,Albert
470,keep,keep
470,υπακούσεις,obedience
470,αφαίρεσα,I removed
470,σεριφη,sheriff
470,online,online
470,ρόξι,Roxy
470,τάλια,talia
470,τροποποιήσεις,modifications
470,απειλητικό,threatening
470,καρτοκινητό,bun
470,σκαθάρι,beetle
470,επιασε,caught up
470,τόκους,interest
470,κρυώσεις,coldness
470,στέλνοντας,sending
470,παρτίδες,lots
470,εγγράφων,document
470,προβληματικό,problematic
470,εξκάλιμπερ,Excaliber
470,said,said
470,ίγκορ,Igor
470,πηδιέται,jumps
470,τοκετό,childbirth
470,μαντέλα,Mandela
470,ικανοποιήσω,satisfy
470,νεαρής,young
470,λυγίσει,bent over
470,ντέμπυ,Debbie
470,γονιό,parent
469,λακρός,lunar
469,τελετής,ceremony
469,αναπαύσου,rest
469,ορχιδέες,orchids
469,παίρνατε,you were getting
469,βλαμμένος,hurtful
469,επανέφερε,reinstated
469,γέννησή,birth
469,είμουν,they were
469,πρωην,former
469,μάρσα,Marsa
469,γύρη,pollen
469,θυρίδες,lockers
469,μοριάρτι,Moriarti
469,αμυδρά,Vaguely
469,ονειρευόταν,dreamed
469,αφή,touch
469,παντοτινά,forever
469,κρύπτον,krypton
469,ποιοτικό,qualitative
469,αμαρτωλός,sinful
469,κοφτερά,sharply
469,ρόξτoν,rhoxcoon
469,κουδούνισμα,bell
469,υπαρχηγέ,deputy
469,σακ,sack
469,παιρνει,takes
469,τραυμάτων,wound
469,καντο,Do it
469,αγαπας,you love
469,λείπουμε,We are missing
469,ενημέρωσες,informed
469,μερφ,mere
469,περιορίζεται,is restricted
469,ατελείωτες,endless
469,ψηφίζουν,they vote
469,ψηφίσετε,vote
469,θεραπευτική,therapeutics
469,αρχαίος,ancient
469,σορτσάκι,shorts
469,ιταλούς,Italian
469,παντς,all
469,λιού,Liu
469,εβδομαδιαία,weekly
469,φτύνει,spit
469,βρυκόλακας,vampire
469,πλάνετ,Figure
468,παύλος,Paul
468,υιοθεσίας,adoption
468,φωνάξουν,shout
468,μποτιλιάρισμα,traffic jam
468,συμμετείχαν,they participated
468,ζουάν,Juan
468,εντάξει.,Okay.
468,σπατάλησα,I wasted
468,παράνομους,illegal
468,τζόξερ,joxer
468,ψυχικό,mental
468,θεραπεύσουμε,we heal
468,end,end
468,χρονισμός,timing
468,μπλεγμένοι,tangled
468,πεσμένο,fallen
468,αποτρίχωση,hair removal
468,σαντς,Sands
468,σοκαρισμένη,shocked
468,κινέζα,Chinese
468,γλίτσα,glow
468,κουβαλήσει,carry
468,εφτιαξα,I made
468,μεθαμφεταμίνη,methamphetamine
468,επαναλάβουμε,we repeat
468,χρειαστει,need
468,εντουάρντο,Eduardo
468,ιπτάμενος,flying
468,κατασκευαστική,construction
468,πεπόνι,melon
468,η`,`
468,τζαντ,Jad
468,πάvε,go
468,γυρισε,came back
468,κάλο,good
468,σημαίvει,marks
468,κουβαλάμε,carry
468,ενισχύει,reinforces
468,πιάστηκαν,were caught
468,νόρφολκ,Norfolk
468,miami,miami
468,σναρφ,sneps
468,ράγισες,cracked
468,παραπανω,above
468,l.a.,L.A.
468,αιμάτωμα,hematoma
468,συνδέθηκε,was attached
468,ορχιδέα,orchid
468,προϊστορία,prehistory
468,προσποίηση,pretense
467,έσυραν,they pushed
467,ψόφια,murder
467,μλετ,Mlet
467,επικό,epic
467,εξελίχθηκαν,evolved
467,αναπαύσει,rest
467,στοχεύουν,are targeting
467,give,give
467,αστικό,urban
467,ιατρικός,medical
467,κλήρωση,draw
467,κρυολόγημα,cold
467,μπάντες,bands
467,εχθρότητα,hostility
467,βασανίσει,torture
467,καλώντας,calling
467,βουτήξω,dive
467,παραξενο,strangeness
467,σπάμε,break
467,μαχαίρωμα,stabbing
467,νάνους,dwarfs
467,επισκέπτονται,they visit
467,χαμένων,lost
467,γραφής,writing
467,κάρπεντερ,Carpenter
467,προσβληθεί,infected
467,ανεξήγητο,inexplicability
467,πόσιμο,drinking
467,λουις,Luis
467,λιώνουν,melt
467,τρίνα,Trina
467,τιμών,price
467,κεφαλάκι,head
467,ευρωπαϊκό,European
467,ξέφωτο,clearing
467,σκοτωσεις,killing
467,ανεπίσημη,informal
467,kοίτα,mood
467,ταχυδρομικό,postcard
467,μεταμορφώθηκε,transformed
467,hiv,HIV
467,υποστηρικτής,sponsor
467,συγκεντρωμένοι,concentrated
467,σύνεση,prudence
467,ελέγξατε,you checked
466,διασκεδάσουν,entertain
466,εκβιάζει,blackmits
466,προσωπικο,staff
466,τραβήξαμε,tired
466,υπολογίζουμε,we calculate
466,απογοητεύτηκες,you were disappointed
466,απόδοσης,efficiency
466,πτυχές,folds
466,πατήσουμε,push
466,παραμονεύει,lurks
466,αϊνόα,heino
466,εει,I
466,μάντης,fortune teller
466,ανακαλύπτω,discover
466,διεύθυνσης,steering
466,σηκώσουν,raise
466,τζαστίν,throtine
466,σωματικές,bodily
466,δάσκαλό,teacher
466,κεφάλα,chaplain
466,μετεωριτών,meteor
466,κυλά,rolling
466,καναδάς,Canada
466,μεγαλώνουμε,We grow up
466,αναφορα,report
466,ανατριχιάζει,shakes
466,bladesinger,bladesinger
466,ομαδικά,in groups
466,χωρισμού,separation
466,master,master
466,χιπ-χοπ,hip hop
466,αρχικές,initial
466,άρμστρονγκ,Armstrong
466,δρομολόγια,routes
466,απελευθέρωσης,liberation
466,κάιλι,Kylie
466,προφυλακτήρα,bumper
466,καταγράφω,record
465,συχνότερα,more often
465,βέρες,wedding rings
465,38άρι,38
465,μιση,half
465,ρέμα,stream
465,αλφρέντο,Alfredo
465,κυνηγού,hunter
465,αγίων,saintly
465,ξεροκέφαλη,headless
465,oπότε,oh
465,σταυρόλεξο,crossword puzzle
465,λεβιάθαν,Leviathan
465,απότομο,abruptness
465,αποφασισμένοι,determined
465,ανακτήσω,recover
465,παιρνεις,you get
465,κάουντι,rugged
465,αλυσίδας,chain
465,δωρητής,donor
465,12ο,12th
465,αυτόπτη,eyewitness
465,επαθε,interconnection
465,εκλεκτή,exquisite
465,κόμπος,knot
465,κυβερνήτες,rulers
465,δημοσίευση,Publication
465,πάιν,Pain
465,συνήθεις,ordinary
465,place,Place
465,κατεβάζει,lowered
465,σήμανσης,signaling
465,χτίζουμε,we build
465,πίνακές,paintings
465,εξαερισμό,ventilation
465,μπανιο,bathroom
465,ζουμερό,juicy
465,αρκτική,Arctic
465,αγοράζετε,you buy
465,διαγνωστικό,diagnostic
465,διαλέξουν,choose
464,θωρακισμένο,armored
464,νυχιών,nail
464,ερευνήσεις,research
464,προσεχεις,attentive
464,καμουφλάζ,camouflage
464,hazzard,Hazzard
464,κλεμμένη,stolen
464,αγαπούσαμε,We loved
464,υπνοδωμάτια,bedrooms
464,αδιάκριτη,indisputability
464,λους,lus
464,ταχύτερα,faster
464,πιστέψαμε,we believed
464,καρπούζι,watermelon
464,υπογεγραμμένο,signed
464,πληρώστε,pay
464,μακαρίτη,Makarite
464,εκκεντρικός,eccentric
464,μεγέθη,sizes
464,χάμπτονς,Hamptons
464,έξοδά,expenses
464,λαμάρ,Lamar
464,θερμοκηπίου,greenhouse
464,ληστέψουν,rob
464,beach,beach
464,εξεταστεί,examined
464,σέιντ,shaid
464,κέντρικ,center
464,γυρισει,turns
464,ανδρική,male
464,πέστροφα,trout
463,διατηρήστε,keep
463,μετρητής,meter
463,shane,Shane
463,φτιάξιμο,creation
463,ντάλεκ,Dalek
463,τατιάνα,Tatiana
463,μεταμορφώνεται,is transformed
463,υποστήριζε,he supported
463,ειδος,kind
463,ντελίντα,delind
463,εφευρέτης,inventor
463,γεράσω,old
463,χτυπήθηκαν,were hit
463,ραφ,raff
463,κομπλιμέντα,compliment
463,ugh,ugh
463,ψυχικής,mental
463,αισθητήρων,sensor
463,συγvώμη,concentration
463,συνηθως,usually
463,ξυλοδαρμό,beating
463,γυναικάς,ladies man
463,συμπεριφορές,behaviors
463,κατοικίας,housing
463,παρεα,company
463,κυρίαρχο,sovereign
463,ψηλές,tall
463,απόπειρες,attempts
463,τρέφω,feed
463,δραπέτευσαν,they escaped
462,ασήμαντες,insignificant
462,στρατευμάτων,troop
462,κάμντεν,Kamden
